Section,Instructor,TA,Section_TA,Next,Running,Reachout,Reachout_1,Reachout_2,Running_exam,Exam 1,Exam 2,Exam 3,Exam 4,Polling_1,Polling_2,Polling_3,Polling_4,Polling_5,Polling_6,Polling_7,Polling_8,Polling_9,Polling_10,Polling_11,Polling_12,Polling_13,Polling_14,Polling_15,Polling_16,Polling_17,Polling_18,Polling_19,Polling_20,Polling_21,Polling_22,Polling_23,Polling_24,Polling_25,RQ_1,RQ_2,RQ_3,RQ_4,RQ_5,RQ_6,RQ_7,RQ_8,RQ_9,RQ_10,RQ_11,RQ_12,RQ_13,RQ_14,RQ_15,RQ_16,RQ_17,RQ_18,RQ_19,RQ_20,RQ_21,RQ_22,RQ_23,RQ_24,RQ_25,Grade,Minor,c_running,Below,Compliance,Firstgen,Female
2,2,7,207,38,46.91,1,1,0,45,45,38,40,64,2,2,0,2,1.33,2,2,2,2,2,2,0,1.33,2,0,0,0,0,1.75,0,0,2,2,0,0,0.9,0.75,0,1.48,2,0,2,0,0,2,2,0,2,0,0,0,1.8,0,2,2,2,0,0,1.75,0,61.78,0,-24.59,1,1,0,1
1,1,34,134,61,57.78,1,0,1,59.12,56,0,61,63,2,1,0,1.25,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1.12,0,1.84,1.25,1.75,1.25,0,1.6,0,1.2,0,0,1.6,0.2,0,0,1.8,0,0,0,1.8,1,1.4,1.8,61.78,0,-13.72,1,1,0,0
2,1,32,232,38,73.54,0,0,0,42,47,42,38,40,0,2,1.67,2,2,1.75,1,0.8,1.25,0,2,1.33,2,1,2,2,1.43,0.5,0,2,0,0,0,1.2,0,1.56,1.8,1.6,2,2,2,1.75,2,1.75,1.6,1.82,2,2,2,2,0,2,2,2,1.8,2,1.5,2,2,2,61.98,0,2.04,0,1,0,1
2,2,24,224,31,55.67,1,1,0,50,50,31,51,65,2,2,2,2,2,2,2,0,2,2,2,2,1.33,2,0,2,2,1.6,0,0,0,2,2,2,0,0,0,0,1.48,0.75,1.25,1.25,1.46,1.2,0.5,1.2,1.28,1.4,1.4,0,0,1,0.6,1,1.4,1.32,0.4,0,0,0,61.99,1,-15.83,1,1,0,1
2,2,16,216,43,52.22,1,1,0,42,42,43,29,43,2,2,2,2,2,2,0.33,2,2,2,2,2,0,2,2,2,2,0,2,2,2,0,0,2,2,0.68,0.75,0.88,0.32,1.75,1.25,0,0.92,0.4,0.25,0.6,0.74,0,0.6,2,0.6,1.8,2,2,2,1.78,2,2,1.75,2,62.06,1,-19.28,1,1,0,1
1,1,34,134,45,77.87,0,0,0,36,59,36,45,47,1.2,2,2,1.5,2,0,0,2,0.4,0,1.33,0,0.57,0,0,2,2,0,0,0,0,0,0,0,0,2,1.78,2,2,2,2,2,2,2,2,1.6,1.82,2,2,2,2,2,0,1.75,0,2,2,1.25,2,2,62.66,1,6.37,0,1,0,1
3,2,32,332,39,57,1,1,0,36.5,36.5,39,0,64,2,2,0,0,2,2,0,1.75,0,0,2,2,0,1,2,2,2,2,2,0,2,0,2,0,0,1.5,0.68,0.64,1.2,0,1.82,2,2,1.5,0,1.64,2,2,1.6,2,1.4,2,1.75,1.6,0.6,1.75,1.4,1.8,1.7,0,62.7,0,-14.5,1,1,1,0
1,1,38,138,50,65.12,1,0,1,29,49,29,50,61,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,1.71,2,0,0,2,0,0,1.56,2,1.36,1.5,1.75,0.75,0,1.8,2,1.6,0,2,2,0,2,1.8,2,2,2,2,2,1.5,1.8,2,63.49,0,-6.38,1,1,1,1
2,2,19,219,33,53.06,1,1,0,32,32,33,0,62,2,2,2,1.67,1.67,2,2,0,1.78,2,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2,1.56,1.75,2,2,2,1.5,0,2,1.6,2,2,1.82,2,0,2,0.6,1.8,0,1.75,0,1.76,1.2,2,1.5,2,63.56,1,-18.44,1,1,0,1
1,1,11,111,47,69.34,1,0,1,37,42,37,47,0,1.6,2,2,2,2,2,2,0.8,2,2,1.11,0.67,2,1.6,2,1,1.33,1.6,2,1.43,2,2,1.33,1.33,0,1.48,1.56,2,1.84,1.5,2,2,2,1.8,1.75,2,2,2,2,2,2,2,1.8,2,2,2,1.8,2,2,2,63.74,1,-2.16,1,1,0,1
3,2,24,324,31,60,1,1,0,53,53,31,47,62,1.33,2,1.43,0,2,2,2,2,0,2,2,0,2,0,2,2,1,2,0,1.71,1.5,2,2,0,2,2,2,1.84,1.8,1.25,2,1.25,0,0,0,2,0,0,2,0,1.8,1.8,0,2,2,0,1.8,1.8,2,1.8,64.07,1,-11.5,1,1,0,1
2,1,31,231,50,62.37,1,0,1,20,35,20,50,68,2,1.5,1.67,2,0,1,2,0.8,1.75,2,0,1.56,2,1.5,1.6,2,1.71,2,2,2,0,1,2,2,0,2,0,2,0,0,0.92,0,2,2,1.6,1.64,2,2,0,2,2,0,2,2,1.8,2,1.5,2,2,0,64.07,0,-9.13,1,1,0,1
2,2,30,230,23,53.11,1,1,0,25,25,23,28,47,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,1.75,1.64,2,2,2,2,2,2,2,2,1.8,1.8,1.75,2,2,2,2,2,2,64.12,1,-18.39,1,1,0,1
2,1,31,231,0,66.88,1,0,1,32,47,32,0,72,2,1.5,0,0,2,2,2,2,2,2,2,1.78,0,2,2,2,1.14,2,2,2,0,2,0,2,1,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,0,2,2,2,2,1.5,2,2,2,64.39,0,-4.62,1,1,0,1
3,2,31,331,42,57,1,1,0,58,58,42,74,78,0.67,0,0.29,0.44,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1.34,1.12,0,0.25,2,0.75,0.6,0.25,0.6,1.1,0,0.8,0.4,1,0,1.2,1,1,1,0.5,0.6,0,0,2,64.54,1,-14.5,1,1,0,0
2,1,18,218,69,53.37,1,0,1,66,61,66,69,96,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,1.8,1.8,2,0,0,1.5,2,1.75,1.8,2,1.4,2,2,1.6,1.4,2,1.75,1.8,1.4,1.8,1.5,2,1.78,0,64.78,0,-18.13,1,1,0,1
2,2,23,223,35,60.8,1,1,0,51,51,35,81,0,2,2,1.6,0,2,0,0,0,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,1.56,0,1.78,2,2,0,0,2,2,2,2,2,2,2,2,2,1,0,0,2,2,1.6,2,0,2,64.88,1,-10.7,1,1,0,0
2,2,24,224,41,59.04,1,1,0,40,40,41,51,65,2,2,0,0,0.67,2,0,2,0.22,0,2,1.5,2,0,2,0,0,0,2,0,2,0,0,2,0,1.78,2,1.78,2,1.75,2,1.75,2,2,2,2,2,2,2,2,2,1.8,2,1.75,1.8,2,2,2,2,2,65.3,1,-12.46,1,1,0,1
2,2,29,229,20,55.64,1,1,0,30,30,20,14,57,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.5,2,2,2,1.75,1.5,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,1.5,2,65.44,0,-15.86,1,1,1,1
2,1,1,201,54,67.8,1,0,1,21,37,21,54,50,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1.8,2,2,2,2,2,1.8,0,2,2,1.8,2,2,2,2,2,65.51,0,-3.7,1,1,0,1
2,1,18,218,43,73.9,0,0,0,38,47,38,43,52,2,2,2,2,2,0,2,0,2,0,1.33,2,2,1,0,0.4,0.29,0.5,0,2,0,0.67,0,0.4,1,2,2,1.8,2,2,1.64,2,1.8,2,2,1.82,2,2,2,2,2,0,2,2,0,2,1.75,2,2,2,65.78,0,2.4,0,1,0,1
2,2,18,218,66,81.57,0,0,0,53,53,66,77,0,2,1.6,0,2,0,1,2,2,2,2,0,2,2,0,2,2,2,2,1.75,0,0.5,0,0,0,0,2,1.75,2,1.84,1.5,2,1.75,2,0,2,2,2,2,0,2,2,0,1.8,1.75,2,2,2,2,2,1,65.89,0,10.07,0,1,0,1
1,1,14,114,17,57.05,1,0,1,12,19,12,17,37,1.6,1,0,1.75,2,2,1.33,1.2,2,2,1.56,1.33,1.43,1.2,2,1.5,0,2,2,2,2,2,2,0,1,0.52,0.44,0.44,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,65.9,1,-14.45,1,1,0,1
2,2,33,233,75,70.57,1,1,0,65,65,75,73,0,2,0,1.6,2,0.33,0,2,0,2,2,2,0,0,2,0,2,0,2,0,2,2,0,0,0,0,2,2,2,0,2,2,1.75,2,1.8,2,2,0.74,2,2,2,2,2,2,1.75,2,2,1.2,2,1.75,2,66.05,0,-0.93,1,1,0,1
2,2,23,223,52,63.31,1,1,0,40,40,52,66,0,2,2,2,2,2,1.5,2,2,2,1.5,2,2,2,2,1.6,2,0,2,0,2,2,0,0,2,2,2,1.5,2,1.84,2,2,0,2,2,2,2,0,1.8,2,2,2,0,2,2,2,1.76,0.8,2,1.75,0.7,66.07,0,-8.19,1,1,0,1
2,1,8,208,55,76.61,0,0,0,40,57,40,55,44,1.67,1.75,1.67,0,2,2,1,1.6,0.25,0,0.67,2,0.5,0,2,1.6,0,0,2,2,2,0.67,2,1.2,0,2,1.8,2,0,1.5,2,2,2,2,0,2,2,2,2,2,2,0,2,2,1.8,2,1.75,2,2,2,66.13,0,5.11,0,1,0,1
1,1,5,105,44,66.53,1,0,1,34,48,34,44,57,2,2,2,2,1.6,2,2,2,2,2,0.44,0,0.86,1.2,0,0.5,0,1.6,0,0,2,0,0,0,0,2,1.78,2,1.84,1.75,2,0.5,2,0.6,0.5,0.8,0,0,0,0.2,0,0,0.4,0.5,0.8,2,0,1.5,2,2,66.49,0,-4.97,1,1,0,0
2,1,32,232,35,68.64,1,0,1,21,34,21,35,57,2,2,2,2,2,1.75,2,2,2,0,2,2,2,2,1.2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1.8,0,2,2,2,0,2,2,2,2,1.6,2,1.75,2,2,1.6,66.59,0,-2.86,1,1,0,1
2,2,7,207,44,51.62,1,1,0,23,23,44,45,37,2,2,0,2,2,0,0,2,2,2,0,2,0,2,2,1.6,0,1.6,1.75,2,2,2,0.67,1,2,1.78,2,2,2,2,1.75,1.75,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,2,2,66.73,0,-19.88,1,1,0,1
1,1,3,103,54,67.62,1,0,1,33,48,33,54,52,2,2,2,1.75,2,2,2,2,2,2,1.56,1.33,2,1.6,2,2,2,2,2,2,2,1,0,0,2,1.68,1.56,1.56,0,1.5,1.75,1.25,2,1.8,0.25,0.4,1.46,1.6,1.2,2,1.8,1.6,1.8,1.75,0,0,0,1.25,0,1.4,66.88,1,-3.88,1,1,1,1
2,2,19,219,40,59.89,1,1,0,59,59,40,38,66,2,2,2,2,2,2,0,2,2,2,2,0,0,0,2,2,2,1.6,1.75,2,2,2,0,2,2,1.76,1.5,2,1.84,2,0,0,0,1.8,2,0,1.82,0,1.6,2,0,0,0,1.5,2,1.76,2,2,1.5,0,66.92,1,-11.61,1,1,0,1
2,2,3,203,70,72.15,0,0,0,62,62,70,42,60,2,2,0,0,0.67,0,0.33,0,0,0,1.5,0,0,0,0,0,0,0,0.25,0,1.5,1.33,0,0,0,1.12,1,1.12,1,2,1.75,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,1.78,0,2,1.5,2,67.02,1,0.65,0,1,1,0
1,1,18,118,36,64.16,1,0,1,41,0,41,36,53,1.2,1.5,0.67,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,2,2,2,1.5,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1.82,2,2,2,2,2,2,2,2,2,2,1.25,2,1.8,67.22,0,-7.34,1,1,0,1
3,2,13,313,56,56,1,1,0,61,61,56,66,75,2,2,1.71,0,0,0,2,2,2,2,0,2,2,0,2,2,2,2,0,0,0,0,2,0,0,0,1.56,0.48,1.2,0,0,2,2,2,1.6,2,1.8,2,0,2,0,2,1.25,2,0,0,0,2,0,0,67.39,1,-15.5,1,1,0,1
2,1,32,232,50,66.67,1,0,1,25,37,25,50,62,1.33,2,2,1.43,2,1.5,1,0,0,0,0,1.33,0.5,2,2,2,1.43,0.5,2,2,0,1.33,2,2,2,2,1.84,1.6,2,1.75,1.82,1.75,1.8,2,2,0,2,2,2,2,1.8,2,2,1.4,1.8,2,1.75,2,2,2,67.43,0,-4.83,1,1,0,0
2,1,31,231,41,70.17,1,0,1,23,37,23,41,49,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0.29,2,2,2,2,1.2,2,2,2,1.8,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,1.8,2,1.25,2,2,2,67.47,0,-1.33,1,1,0,1
2,2,24,224,69,71.97,0,0,0,59,59,69,74,0,2,2,2,2,1.33,2,0.33,0.5,0.22,2,2,0.5,0,2,2,2,0,1.2,2,2,2,0,2,0,0,1.78,1.75,2,1.84,2,1.75,1.5,2,2,2,2,2,1.8,2,2,2,2,2,1.75,2,2,0.8,1.8,1.75,2,67.66,0,0.47,0,1,0,1
2,1,6,206,0,73.65,0,0,0,63,67,63,0,88,2,1.75,0,0.86,0,1.75,1,1.6,0.25,0,2,0,1.5,2,1.2,2,2,0,0,0,0,0,0,0,0,2,0,2,2,1.75,2,2,2,2,1.8,2,2,2,2,2,1.8,2,2,0,0,0,1.75,2,2,0,67.76,0,2.15,0,1,1,0
2,2,7,207,39,56.07,1,1,0,40,40,39,52,69,2,2,1.2,1.67,0,0.5,2,2,2,1,0,2,2,2,0,2,2,2,0,0,0,2,2,0,2,1.78,1.75,1.78,1.84,0,0,2,2,2,2,1.6,1.82,1.8,2,2,1.2,0,1.4,1.5,1.8,2,1.6,2,1.5,2,67.94,0,-15.43,1,1,0,1
2,1,32,232,41,68.13,1,0,1,34,38,34,41,56,2,1.75,1.67,2,1,2,2,0.8,2,1.67,2,1.78,2,0,1.6,2,2,0,0,2,2,1.67,2,0.8,1,1.12,1.52,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1.75,2,2,2,67.98,0,-3.37,1,1,0,1
2,2,17,217,52,63.85,1,1,0,44,44,52,43,36,2,2,2,2,0,2,0,2,2,0,0,2,2,2,0,0.4,2,2,1.75,2,2,2,0,2,2,1.78,1.5,2,1.84,2,2,1.75,2,1.8,2,2,1.82,2,2,2,2,2,2,1.75,0,2,1.6,2,1.75,2,68.04,0,-7.65,1,1,1,0
2,2,19,219,0,82.25,0,0,0,80,80,0,63,74,2,2,2,2,2,0,0,0,2,2,2,1.5,1.33,1,2,1.6,2,1.2,2,0,1.5,2,1.33,1,0,1.78,1.75,2,2,2,0,2,2,0,0,2,1.82,2,0,2,2,1.8,0,1.75,1.8,0,0.8,0,1.5,0,68.23,0,10.75,0,1,0,1
2,2,21,221,0,70.61,1,1,0,70,70,0,50,70,2,0,0,0.33,0,1,0,0.5,0,0,0.5,0.5,0,2,0,0,0,0.4,0,1.33,0,0,0,0,0,1.78,1.75,0,0,2,1.75,2,2,2,2,2,1.82,2,1.8,2,2,2,2,1.75,1.4,1.78,2,2,1.75,2,68.49,0,-0.89,1,1,0,1
2,1,25,225,56,67.71,1,0,1,53,53,53,56,79,2,2,0,1.71,2,0,2,2,2,2,1.33,0,0,2,2,0,2,0,2,0,0,1.67,2,0,0,1.78,1.52,0,2,2,2,1.5,2,0,1,1.28,0,1.6,0.4,0,2,2,2,2,1.6,0,0,1.7,2,2,68.78,0,-3.79,1,1,0,1
2,1,20,220,0,84.13,0,0,0,69.2745098,72,0,0,76,2,2,1.67,2,2,2,0,1.6,2,1.67,1.33,0,0,0,0,2,2,0,1.43,2,0,1.33,0,0,0,1.34,1.52,1.6,2,1.5,1.64,1.75,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,1.75,2,2,2,68.79,1,12.63,0,1,0,1
3,2,3,303,54,53,1,1,0,54,54,54,80,89,0,2,0,0,1.33,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,1.25,1.78,0.96,0,1,1.46,1.25,1.4,0,0,0,1.4,0,1.4,2,0,0,2,2,1.8,2,2,2,2,2,68.8,0,-18.5,1,1,0,1
2,1,22,222,0,79.09,0,0,0,43,65,43,0,79,2,2,0.67,0,0,2,1,0.8,1.25,2,0,2,2,0.5,0,0.4,0,0,0,0,0,0,0,0,0,2,1.84,1.8,2,1.75,2,2,1.8,2,1.6,0,2,2,0,2,0,2,2,2,0,2,0,2,2,0,68.93,0,7.59,0,1,0,0
1,1,32,132,61,78.67,0,0,0,22,66,22,61,52,2,2,2,2,0,2,2,2,0.8,2,1.78,2,0.86,2,0.67,0,0.67,0.8,2,2,0,0,0,0,0,2,1.78,2,1.84,2,1.75,1.75,0,0,0,0,0,2,2,2,2,1.8,0,2,2,0,2,1.5,1.8,2,68.94,0,7.17,0,1,0,1
2,2,19,219,60,73.1,0,0,0,57,57,60,69,0,2,2,2,2,1.67,2,2,2,1.56,2,2,2,2,2,2,2,2,1.6,1.75,2,2,2,2,2,2,2,1.5,2,1.84,2,1.75,1.5,2,2,2,0,2,2,2,2,2,1.8,2,1.75,1.8,2,2,2,2,2,69.19,1,1.6,0,1,0,1
2,2,12,212,71,65.78,1,1,0,70,70,71,67,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1.75,2,0,0,2,0,0,0,0,2,1.8,0,0,2,2,0,2,0,2,69.28,0,-5.72,1,1,0,1
1,1,15,115,74,77.6,0,0,0,68,63,68,74,70,2,1.33,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,1.78,1.78,1.48,0,0,1.5,2,1.6,1.5,1.4,0,1.8,2,1.6,2,1.6,1.8,1.75,0,1.56,1.2,0,0,1.6,69.34,1,6.1,0,1,0,1
2,1,28,228,37,75.01,0,0,0,35,52,35,37,70,2,2,2,1.71,2,2,2,1.6,2,1.67,2,2,2,2,2,1.6,2,2,2,2,2,1.67,2,0,0,1.78,1.16,1,1.5,1.75,1.28,1,1.2,2,2,2,2,2,1.8,2,1.6,1.8,2,2,1.6,2,1.5,0,2,1.8,69.36,0,3.51,0,1,0,0
2,1,32,232,56,74.14,0,0,0,27,46,27,56,44,2,2,1.67,2,2,2,0,0.4,2,2,0,1.78,2,2,2,1.2,2,2,1.71,2,2,0.33,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,1.8,2,1.5,2,0,2,69.36,0,2.64,0,1,0,1
1,1,13,113,42,60.79,1,0,1,23,25,23,42,23,1.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.84,2,2,0,0,2,2,2,2,2,2,1.64,2,2,2,2,2,2,2,2,2,1.8,1.75,2,2,69.44,1,-10.71,1,1,0,1
2,2,3,203,74,71.64,0,0,0,64,64,74,79,0,2,2,1.6,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,1.78,1.25,1.1,1.48,1.75,1.5,1.75,2,2,2,1.6,1.82,1.8,1.6,2,1.8,1.6,1.8,1.5,2,2,1.6,2,0,2,69.46,1,0.14,0,1,0,0
2,1,6,206,52,65.92,1,0,1,37,0,37,52,72,0,0,2,2,2,2,1,0,1,1.67,1.33,2,2,1.5,1.6,2,2,2,2,0,2,2,2,2,2,0,2,1.8,2,2,2,1.75,1.8,2,1.6,2,2,2,2,2,2,0,2,2,2,2,1.75,2,2,2,69.69,0,-5.58,1,1,1,1
2,1,6,206,40,69.33,1,0,1,20,35,20,40,65,0,0,2,2,2,1.75,2,2,2,2,0.67,2,2,2,2,0,2,2,2,2,0,1.33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,1.8,2,1.75,2,2,0,69.72,0,-2.17,1,1,1,1
2,1,8,208,32,75.61,0,0,0,51,49,51,32,47,2,1.75,2,2,2,1.75,2,2,2,2,2,1.78,1.5,2,1.2,2,1.71,2,0,2,2,2,0,0,2,1.78,1.84,1.4,2,2,2,2,1.8,2,1.6,2,1.8,2,2,1.8,1.8,2,2,1.8,1.8,1.8,1.5,2,1.78,1.8,69.79,0,4.11,0,1,0,1
2,2,24,224,50,77.27,0,0,0,66,66,50,65,74,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,2,2,1.84,1.75,1.75,2,0,2,2,2,2,2,0,0,0,1.8,2,2,2,2,1.6,2,2,0,69.85,0,5.77,0,1,0,1
2,2,19,219,64,72.2,0,0,0,64,64,64,70,66,2,1.2,2,1.33,1.67,2,0,0,2,0.5,0,2,0,0,1.6,1.6,0,0,1.25,0,0,0,0,0,0,1.56,1.5,2,1.84,2,0,0,2,1.8,1.75,2,2,2,1.6,2,2,0,2,1.75,0,2,0,0,2,0,69.88,0,0.7,0,1,1,1
1,1,13,113,41,70.91,1,0,1,35,45,35,41,34,2,2,2,0.5,2,2,2,1.2,2,2,2,1.33,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,0,2,1.75,2,2,2,2,1.8,1.82,1.8,2,2,2,2,0.4,2,2,2,2,2,2,2,69.97,0,-0.59,1,1,0,0
2,2,26,226,69,76.3,0,0,0,63,63,69,67,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1.78,1.5,2,2,2,0,2,2,2,1.75,2,1.82,2,2,2,2,2,2,1.75,0,1.76,1.6,0,1.5,2,70.01,1,4.8,0,1,0,0
1,1,34,134,56,70.54,1,0,1,39,49,39,56,44,2,1.5,0.67,1.5,0,0,1.33,2,0,0,1.78,0,2,2,0,2,2,2,2,1.43,2,0,0,0,0,1.64,1.34,1.32,1.28,2,2,2,2,1.6,2,1.8,1.64,1.8,2,2,2,1.8,2,1.75,1.8,2,2,1.25,2,2,70.04,0,-0.96,1,1,0,1
2,1,28,228,59,75.9,0,0,0,49.94117647,55,0,59,66,2,2,0,2,2,0,1,2,0,2,0,2,0,2,1.6,0,2,2,2,0,0,0.33,0,1.2,0,2,2,1.6,2,2,2,2,2,2,2,0,2,0,0,2,1.8,2,2,2,1.8,2,1.5,0,2,2,70.07,0,4.4,0,1,0,1
3,2,13,313,37,54,1,1,0,40,40,37,52,57,2,0,0,0,2,2,2,2,2,2,2,1.67,2,1,2,2,2,0,2,2,2,2,2,2,2,0,1.34,1.84,1.8,2,1.82,1.5,2,1.75,2,1.82,2,2,2,2,2,2,1.75,1.8,1.6,1.75,2,1.8,2,2,70.13,1,-17.5,1,1,0,1
2,2,30,230,18,66.48,1,1,0,47,47,18,29,58,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.67,2,2,0,1.78,1.5,2,2,2,2,2,2,2,2,2,1.82,2,2,2,2,2,2,1.75,2,2,2,2,1.75,2,70.14,0,-5.02,1,1,0,1
1,1,32,132,65,64.68,1,0,1,52,59,52,65,91,2,1.34,0,0,2,0,2,1.6,2,0,0,0,0,0,2,0,1.33,0,0,0,0,1.5,0,0,0,1.8,1.76,1.78,0,1,2,1.75,0,0,2,0,0,0,2,0,2,2,0,2,2,2,1.6,1.75,2,1.8,70.17,0,-6.82,1,1,1,1
2,2,30,230,39,64.49,1,1,0,51,51,39,52,66,2,1.6,0,2,2,0,0,2,0,2,0,2,0,0,0.4,0,0,0,0,0,2,2,0,2,2,2,0,1.34,0,2,0,2,0,1.8,0,0,1.82,1.8,0,0,2,2,2,1.75,2,2,2,2,2,2,70.27,0,-7.01,1,1,1,1
2,2,22,222,0,74.32,0,0,0,69,69,0,62,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,1.5,0,0,2,2,1.75,2,1.8,2,1.6,0,1.8,2,2,0,0,2,1.5,2,2,1.2,1.8,1.75,2,70.33,0,2.82,0,1,0,1
2,2,3,203,53,58.42,1,1,0,44,44,53,52,60,2,2,2,0,0.67,1,0,0,0.67,0,0,0,2,0,1.2,2,2,0.8,0,2,0.5,0,0,1.5,0.5,1.34,1.75,1.34,1.68,1.5,1.25,1.75,1.82,1.8,1.25,1.4,1.82,1.6,2,2,2,2,2,1.75,1.8,2,1.6,2,1.5,2,70.45,0,-13.08,1,1,0,1
1,1,14,114,31,61.75,1,0,1,19,25,19,31,43,1.2,2,2,2,2,1,0,2,2,1.67,1.56,1.33,0,2,0.67,0,2,0,2,2,2,0,2,1.33,0,1.68,2,2,1.84,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,2,2,1.78,2,1.75,2,2,70.5,0,-9.75,1,1,1,1
2,1,6,206,83,86.96,0,0,0,69,80,69,83,0,1.67,2,1.67,1.71,2,1,0.5,2,2,2,0.67,1.56,0,1.5,1.6,0.4,0.57,1,0.57,2,2,1.33,2,1.2,0,2,2,2,2,2,2,0,0,2,1.8,2,2,2,2,0,2,2,2,2,1.8,2,1.75,2,2,2,70.62,1,15.46,0,1,0,1
2,2,19,219,76,68.27,1,1,0,76,76,76,79,87,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1.34,1.75,0,2,1.25,2,2,1.64,1.2,0,0,1.82,1.2,1.8,0,0,0,0,1.75,0,1.56,2,0,2,0,70.66,1,-3.23,1,1,1,1
3,2,31,331,55,56,1,1,0,61,61,55,79,79,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,1.25,0.22,1.52,1.2,0.25,2,0,1,0.5,0,1.28,0,1.6,1.2,2,0.6,1.2,1.75,1.2,1.4,0,0,1.8,2,1.4,70.72,0,-15.5,1,1,0,0
2,2,7,207,48,59.13,1,1,0,38,38,48,55,38,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,0,0,1.78,1.75,2,1.84,2,2,2,2,2,2,2,2,2,2,2,2,1.8,0,2,2,2,2,1.8,2,2,70.83,0,-12.37,1,1,0,0
2,1,18,218,33,80.26,0,0,0,59,34,59,33,54,2,2,2,2,2,1.75,1,2,2,2,2,1.56,2,1.5,1.6,1.6,1.71,2,2,2,2,1.67,2,1.6,2,1.78,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,1.75,2,2,2,70.84,1,8.76,0,1,1,0
2,1,6,206,65,73.04,0,0,0,43.11764706,49,0,65,43,1.67,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,1.84,1.6,2,2,2,2,1.8,2,1.6,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,70.86,0,1.54,0,1,1,0
2,2,17,217,49,57.04,1,1,0,55,55,49,89,76,2,2,0,2,2,2,2,0,2,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1.12,0,0,0.48,1,1.5,0,0,0,0,0,0.72,0,0,0,0,0,0,0.5,0,1.78,1.2,0,1.75,1,70.86,1,-14.46,1,1,0,1
1,1,32,132,55,70.95,1,0,1,38,52,38,55,66,2,2,2,2,2,2,2,0.8,0,2,0.22,2,2,2,1.33,2,2,2,2,2,1,0,0,0,0,1.8,1.78,2,1.84,2,1.75,1.75,2,2,2,1.6,1.82,2,2,2,2,2,2,2,2,2,2,1.5,2,2,70.89,0,-0.55,1,1,0,1
